[2025-04-25T15:46:00.408Z] - User online status updated (ip=::ffff:192.168.1.8, port=49580, socketId=Wus2nQdZwXmArJFLAACO)
[2025-04-25T15:46:04.405Z] - Peer disconnected (ip=::ffff:192.168.1.8, port=49580, socketId=Wus2nQdZwXmArJFLAACO)
[2025-04-25T15:46:04.473Z] - User offline status updated (ip=::ffff:192.168.1.8, port=49580, socketId=Wus2nQdZwXmArJFLAACO)
[2025-04-25T15:46:05.469Z] - Peer connected (ip=::ffff:192.168.1.8, port=49591, socketId=4iVpnHlMJ3I8TbIVAACQ)
[2025-04-25T15:46:05.482Z] - User joined channel (ip=::ffff:192.168.1.8, port=49591, socketId=4iVpnHlMJ3I8TbIVAACQ)
[2025-04-25T15:46:05.613Z] - Peer connected (ip=::ffff:192.168.1.8, port=49589, socketId=5dveeNsj9Al5jxA1AACS)
[2025-04-25T15:46:05.622Z] - Peer disconnected (ip=::ffff:192.168.1.8, port=49591, socketId=4iVpnHlMJ3I8TbIVAACQ)
[2025-04-25T15:46:05.640Z] - User joined channel (ip=::ffff:192.168.1.8, port=49589, socketId=5dveeNsj9Al5jxA1AACS)
[2025-04-25T15:46:16.180Z] - Peer disconnected (ip=::ffff:192.168.1.8, port=49589, socketId=5dveeNsj9Al5jxA1AACS)
[2025-04-25T15:46:16.194Z] - Peer connected (ip=::ffff:192.168.1.8, port=49598, socketId=Ux69DUx8Xo23a_giAACU)
[2025-04-25T15:46:16.211Z] - User joined channel (ip=::ffff:192.168.1.8, port=49598, socketId=Ux69DUx8Xo23a_giAACU)
[2025-04-25T15:46:18.572Z] - Peer disconnected (ip=::ffff:192.168.1.6, port=58056, socketId=5Y-NoqLgDxmJQk23AACM)
[2025-04-25T15:46:18.640Z] - User offline status updated (ip=::ffff:192.168.1.6, port=58056, socketId=5Y-NoqLgDxmJQk23AACM)
[2025-04-25T15:46:19.397Z] - Peer connected (ip=::ffff:192.168.1.6, port=58073, socketId=lSHsRWXsGg_uDyExAACW)
[2025-04-25T15:46:19.400Z] - User joined channel (ip=::ffff:192.168.1.6, port=58073, socketId=lSHsRWXsGg_uDyExAACW)
[2025-04-25T15:46:19.532Z] - Peer disconnected (ip=::ffff:192.168.1.6, port=58073, socketId=lSHsRWXsGg_uDyExAACW)
[2025-04-25T15:46:19.536Z] - Peer connected (ip=::ffff:192.168.1.6, port=58075, socketId=aVUV4NK-bSrQbBeYAACY)
[2025-04-25T15:46:19.538Z] - User joined channel (ip=::ffff:192.168.1.6, port=58075, socketId=aVUV4NK-bSrQbBeYAACY)
[2025-04-25T15:46:22.389Z] - Peer disconnected (ip=::ffff:192.168.1.6, port=58075, socketId=aVUV4NK-bSrQbBeYAACY)
[2025-04-25T15:46:22.394Z] - Peer connected (ip=::ffff:192.168.1.6, port=58075, socketId=lGE4ccITBh-5yLHRAACa)
[2025-04-25T15:46:22.462Z] - User online status updated (ip=::ffff:192.168.1.6, port=58075, socketId=lGE4ccITBh-5yLHRAACa)
[2025-04-25T15:46:26.088Z] - Peer disconnected (ip=::ffff:192.168.1.6, port=58075, socketId=lGE4ccITBh-5yLHRAACa)
[2025-04-25T15:46:26.155Z] - User offline status updated (ip=::ffff:192.168.1.6, port=58075, socketId=lGE4ccITBh-5yLHRAACa)
[2025-04-25T15:47:17.860Z] - Peer disconnected (ip=::ffff:192.168.1.8, port=49598, socketId=Ux69DUx8Xo23a_giAACU)
[2025-04-25T15:47:17.887Z] - Peer connected (ip=::ffff:192.168.1.8, port=49637, socketId=88Eq2-mO0CjnEFiKAACc)
[2025-04-25T15:47:17.917Z] - User joined channel (ip=::ffff:192.168.1.8, port=49637, socketId=88Eq2-mO0CjnEFiKAACc)
[2025-04-25T15:47:18.028Z] - Peer connected (ip=::ffff:192.168.1.8, port=49638, socketId=dwLY1Dv_qOj3Z76-AACe)
[2025-04-25T15:47:18.029Z] - Peer disconnected (ip=::ffff:192.168.1.8, port=49637, socketId=88Eq2-mO0CjnEFiKAACc)
[2025-04-25T15:47:18.036Z] - User joined channel (ip=::ffff:192.168.1.8, port=49638, socketId=dwLY1Dv_qOj3Z76-AACe)
[2025-04-25T15:47:19.078Z] - Peer disconnected (ip=::ffff:192.168.1.8, port=49638, socketId=dwLY1Dv_qOj3Z76-AACe)
[2025-04-25T15:47:19.101Z] - Peer connected (ip=::ffff:192.168.1.8, port=49636, socketId=imUZzaAIjeE8qFPeAACg)
[2025-04-25T15:47:19.112Z] - User joined channel (ip=::ffff:192.168.1.8, port=49636, socketId=imUZzaAIjeE8qFPeAACg)
[2025-04-25T15:47:19.233Z] - Peer disconnected (ip=::ffff:192.168.1.8, port=49636, socketId=imUZzaAIjeE8qFPeAACg)
[2025-04-25T15:47:19.248Z] - Peer connected (ip=::ffff:192.168.1.8, port=49637, socketId=imNpXmvmx9zUdqxBAACi)
[2025-04-25T15:47:19.255Z] - User joined channel (ip=::ffff:192.168.1.8, port=49637, socketId=imNpXmvmx9zUdqxBAACi)
[2025-04-25T15:51:00.017Z] - Peer disconnected (ip=::ffff:192.168.1.8, port=49637, socketId=imNpXmvmx9zUdqxBAACi)
[2025-05-01T03:42:57.480Z] - Peer connected (ip=::ffff:192.168.1.15, port=54622, socketId=2QkuhFDc_AqGG6_HAAAB)
[2025-05-01T03:42:57.489Z] - Peer registered (ip=::ffff:192.168.1.15, port=54622, socketId=2QkuhFDc_AqGG6_HAAAB)
[2025-05-01T03:42:58.913Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=54622, socketId=2QkuhFDc_AqGG6_HAAAB)
[2025-05-01T03:43:00.968Z] - Peer connected (ip=::ffff:192.168.1.15, port=54638, socketId=_ZgnKp7qty1XhB81AAAD)
[2025-05-01T03:43:01.052Z] - Peer registered (ip=::ffff:192.168.1.15, port=54638, socketId=_ZgnKp7qty1XhB81AAAD)
[2025-05-01T03:43:01.053Z] - Peer connected (ip=::ffff:192.168.1.15, port=54639, socketId=ZFVq9XLouS7rTV3_AAAF)
[2025-05-01T03:43:01.114Z] - User online status updated (ip=::ffff:192.168.1.15, port=54639, socketId=ZFVq9XLouS7rTV3_AAAF)
[2025-05-01T03:43:03.375Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=54638, socketId=_ZgnKp7qty1XhB81AAAD)
[2025-05-01T03:43:03.377Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=54639, socketId=ZFVq9XLouS7rTV3_AAAF)
[2025-05-01T03:43:03.429Z] - User offline status updated (ip=::ffff:192.168.1.15, port=54639, socketId=ZFVq9XLouS7rTV3_AAAF)
[2025-05-01T03:43:03.510Z] - Peer connected (ip=::ffff:192.168.1.15, port=54654, socketId=e7lqiCAvYFAVz8pMAAAI)
[2025-05-01T03:43:03.534Z] - Peer connected (ip=::ffff:192.168.1.15, port=54654, socketId=YsXcfY83A7_A_jvsAAAJ)
[2025-05-01T03:43:03.540Z] - Peer registered (ip=::ffff:192.168.1.15, port=54654, socketId=e7lqiCAvYFAVz8pMAAAI)
[2025-05-01T03:43:03.588Z] - User online status updated (ip=::ffff:192.168.1.15, port=54654, socketId=YsXcfY83A7_A_jvsAAAJ)
[2025-05-01T03:47:28.609Z] - Peer connected (ip=::ffff:192.168.1.15, port=54695, socketId=2q9A0labVVnmlTtzAAAL)
[2025-05-01T03:47:28.615Z] - Peer registered (ip=::ffff:192.168.1.15, port=54695, socketId=2q9A0labVVnmlTtzAAAL)
[2025-05-01T03:48:12.761Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=54654, socketId=YsXcfY83A7_A_jvsAAAJ)
[2025-05-01T03:48:12.763Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=54654, socketId=e7lqiCAvYFAVz8pMAAAI)
[2025-05-01T03:48:12.821Z] - User offline status updated (ip=::ffff:192.168.1.15, port=54654, socketId=YsXcfY83A7_A_jvsAAAJ)
[2025-05-01T03:49:38.168Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=54695, socketId=2q9A0labVVnmlTtzAAAL)
[2025-05-01T03:49:38.356Z] - Peer connected (ip=::ffff:192.168.1.15, port=55261, socketId=qykhsI6A1toiq-vTAAAN)
[2025-05-01T03:49:38.370Z] - Peer registered (ip=::ffff:192.168.1.15, port=55261, socketId=qykhsI6A1toiq-vTAAAN)
[2025-05-01T04:14:22.232Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=55261, socketId=qykhsI6A1toiq-vTAAAN)
[2025-05-01T04:14:23.866Z] - Peer connected (ip=::ffff:192.168.1.15, port=61387, socketId=tzDIcylFLx2dDOPwAAAP)
[2025-05-01T10:05:43.887Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=61387, socketId=tzDIcylFLx2dDOPwAAAP)
[2025-05-01T10:05:45.406Z] - Peer connected (ip=::ffff:192.168.1.15, port=64674, socketId=BckB0evC_lWElvFbAAAR)
[2025-05-01T11:14:26.761Z] - Peer disconnected (ip=::ffff:192.168.1.15, port=64674, socketId=BckB0evC_lWElvFbAAAR)
[2025-05-02T03:17:25.197Z] - Peer connected (ip=::ffff:192.168.1.9, port=61306, socketId=o0-5IBLS4Fs9E3izAAAB)
[2025-05-02T03:17:25.209Z] - Peer registered (ip=::ffff:192.168.1.9, port=61306, socketId=o0-5IBLS4Fs9E3izAAAB)
[2025-05-02T03:17:31.936Z] - Peer connected (ip=::ffff:192.168.1.9, port=61350, socketId=k938cbYbDaDy1yF-AAAD)
[2025-05-02T03:17:32.014Z] - User online status updated (ip=::ffff:192.168.1.9, port=61350, socketId=k938cbYbDaDy1yF-AAAD)
[2025-05-02T03:17:41.084Z] - Peer connected (ip=::ffff:192.168.1.9, port=61400, socketId=BnyJ-sv5YAx9OjJ1AAAF)
[2025-05-02T03:17:41.169Z] - Peer registered (ip=::ffff:192.168.1.9, port=61400, socketId=BnyJ-sv5YAx9OjJ1AAAF)
[2025-05-02T03:17:41.169Z] - Peer connected (ip=::ffff:192.168.1.9, port=61401, socketId=IlhhxuxfXwnUb2GiAAAH)
[2025-05-02T03:17:41.240Z] - User online status updated (ip=::ffff:192.168.1.9, port=61401, socketId=IlhhxuxfXwnUb2GiAAAH)
[2025-05-02T03:17:49.626Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=61401, socketId=IlhhxuxfXwnUb2GiAAAH)
[2025-05-02T03:17:49.677Z] - Peer connected (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:17:49.678Z] - Visitor registered (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:17:49.709Z] - User offline status updated (ip=::ffff:192.168.1.9, port=61401, socketId=IlhhxuxfXwnUb2GiAAAH)
[2025-05-02T03:17:50.985Z] - Stream started (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:17:50.987Z] - Failed to save stream (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:18:02.487Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=61350, socketId=k938cbYbDaDy1yF-AAAD)
[2025-05-02T03:18:02.516Z] - Peer connected (ip=127.0.0.1, port=61506, socketId=-bqE0asMDOVkEZ2YAAAL)
[2025-05-02T03:18:02.517Z] - Visitor registered (ip=127.0.0.1, port=61506, socketId=-bqE0asMDOVkEZ2YAAAL)
[2025-05-02T03:18:02.568Z] - User offline status updated (ip=::ffff:192.168.1.9, port=61350, socketId=k938cbYbDaDy1yF-AAAD)
[2025-05-02T03:18:04.794Z] - Viewer requested offer (ip=127.0.0.1, port=61506, socketId=-bqE0asMDOVkEZ2YAAAL)
[2025-05-02T03:18:04.814Z] - WebRTC offer sent (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:18:04.815Z] - ICE candidate exchanged (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:18:04.816Z] - ICE candidate exchanged (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:18:04.816Z] - ICE candidate exchanged (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:18:04.816Z] - ICE candidate exchanged (ip=127.0.0.1, port=61449, socketId=hxK0W2qIUf45Xq9PAAAJ)
[2025-05-02T03:18:04.830Z] - WebRTC answer sent (ip=127.0.0.1, port=61506, socketId=-bqE0asMDOVkEZ2YAAAL)
[2025-05-02T03:18:04.831Z] - ICE candidate exchanged (ip=127.0.0.1, port=61506, socketId=-bqE0asMDOVkEZ2YAAAL)
[2025-05-02T03:18:04.831Z] - ICE candidate exchanged (ip=127.0.0.1, port=61506, socketId=-bqE0asMDOVkEZ2YAAAL)
[2025-05-02T05:53:32.360Z] - Peer connected (ip=::ffff:192.168.1.9, port=51200, socketId=eLZ3BCyXc6S1ZBxkAAAB)
[2025-05-02T05:53:32.452Z] - Peer registered (ip=::ffff:192.168.1.9, port=51200, socketId=eLZ3BCyXc6S1ZBxkAAAB)
[2025-05-02T05:53:32.458Z] - Peer connected (ip=::ffff:192.168.1.9, port=51203, socketId=LQAdi1BAaCyIz2jwAAAD)
[2025-05-02T05:53:32.688Z] - User online status updated (ip=::ffff:192.168.1.9, port=51203, socketId=LQAdi1BAaCyIz2jwAAAD)
[2025-05-02T05:53:47.144Z] - Peer connected (ip=::ffff:192.168.1.9, port=51217, socketId=MEvfu6DLwy7X1EsIAAAF)
[2025-05-02T05:53:47.153Z] - Peer registered (ip=::ffff:192.168.1.9, port=51217, socketId=MEvfu6DLwy7X1EsIAAAF)
[2025-05-02T05:54:11.345Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=51217, socketId=MEvfu6DLwy7X1EsIAAAF)
[2025-05-02T05:54:11.544Z] - Peer connected (ip=::ffff:192.168.1.9, port=51290, socketId=waa95fRh5y33712kAAAH)
[2025-05-02T05:54:11.549Z] - Peer registered (ip=::ffff:192.168.1.9, port=51290, socketId=waa95fRh5y33712kAAAH)
[2025-05-02T05:54:20.579Z] - Peer connected (ip=::ffff:192.168.1.9, port=51327, socketId=rlxGxjRCNIZJUesvAAAJ)
[2025-05-02T05:54:20.650Z] - User online status updated (ip=::ffff:192.168.1.9, port=51327, socketId=rlxGxjRCNIZJUesvAAAJ)
[2025-05-02T05:54:27.408Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=51203, socketId=LQAdi1BAaCyIz2jwAAAD)
[2025-05-02T05:54:27.437Z] - Peer connected (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:27.438Z] - Visitor registered (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:27.620Z] - User offline status updated (ip=::ffff:192.168.1.9, port=51203, socketId=LQAdi1BAaCyIz2jwAAAD)
[2025-05-02T05:54:28.860Z] - Stream started (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:28.861Z] - Failed to save stream (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:33.441Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=51327, socketId=rlxGxjRCNIZJUesvAAAJ)
[2025-05-02T05:54:33.452Z] - Peer connected (ip=::ffff:192.168.1.9, port=51390, socketId=DQJAHc0uqWd_BC8TAAAN)
[2025-05-02T05:54:33.467Z] - Visitor registered (ip=::ffff:192.168.1.9, port=51390, socketId=DQJAHc0uqWd_BC8TAAAN)
[2025-05-02T05:54:33.522Z] - User offline status updated (ip=::ffff:192.168.1.9, port=51327, socketId=rlxGxjRCNIZJUesvAAAJ)
[2025-05-02T05:54:36.245Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=51390, socketId=DQJAHc0uqWd_BC8TAAAN)
[2025-05-02T05:54:36.263Z] - WebRTC offer sent (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:36.265Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:36.266Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:36.266Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:36.267Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=51363, socketId=F-df_DphjDZ0NDAhAAAL)
[2025-05-02T05:54:36.281Z] - WebRTC answer sent (ip=::ffff:192.168.1.9, port=51390, socketId=DQJAHc0uqWd_BC8TAAAN)
[2025-05-02T05:54:36.282Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=51390, socketId=DQJAHc0uqWd_BC8TAAAN)
[2025-05-02T05:54:36.283Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=51390, socketId=DQJAHc0uqWd_BC8TAAAN)
[2025-05-02T06:13:50.078Z] - Peer connected (ip=::ffff:192.168.1.9, port=53843, socketId=jnfSOW4dXx0fw5LFAAAC)
[2025-05-02T06:13:50.151Z] - Peer connected (ip=::ffff:192.168.1.9, port=53843, socketId=MrIELMabVtHiJyn8AAAD)
[2025-05-02T06:13:50.155Z] - Peer registered (ip=::ffff:192.168.1.9, port=53843, socketId=jnfSOW4dXx0fw5LFAAAC)
[2025-05-02T06:13:50.234Z] - User online status updated (ip=::ffff:192.168.1.9, port=53843, socketId=MrIELMabVtHiJyn8AAAD)
[2025-05-02T06:14:01.184Z] - Peer connected (ip=::ffff:192.168.1.9, port=53856, socketId=bXvNp5oulEthVt_EAAAF)
[2025-05-02T06:14:01.193Z] - Peer registered (ip=::ffff:192.168.1.9, port=53856, socketId=bXvNp5oulEthVt_EAAAF)
[2025-05-02T06:14:11.566Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53856, socketId=bXvNp5oulEthVt_EAAAF)
[2025-05-02T06:14:11.643Z] - Peer connected (ip=::ffff:192.168.1.9, port=53869, socketId=D-nvfFhPu1rL3iaqAAAH)
[2025-05-02T06:14:11.651Z] - Peer registered (ip=::ffff:192.168.1.9, port=53869, socketId=D-nvfFhPu1rL3iaqAAAH)
[2025-05-02T06:14:28.137Z] - Peer connected (ip=::ffff:192.168.1.9, port=53873, socketId=6MVcYn5WVA_YGaExAAAJ)
[2025-05-02T06:14:28.214Z] - User online status updated (ip=::ffff:192.168.1.9, port=53873, socketId=6MVcYn5WVA_YGaExAAAJ)
[2025-05-02T06:14:31.465Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53843, socketId=MrIELMabVtHiJyn8AAAD)
[2025-05-02T06:14:31.472Z] - Peer connected (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:31.473Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:31.549Z] - User offline status updated (ip=::ffff:192.168.1.9, port=53843, socketId=MrIELMabVtHiJyn8AAAD)
[2025-05-02T06:14:32.931Z] - Stream started (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:32.932Z] - Failed to save stream (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:35.631Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53873, socketId=6MVcYn5WVA_YGaExAAAJ)
[2025-05-02T06:14:35.640Z] - Peer connected (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:14:35.640Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:14:35.705Z] - User offline status updated (ip=::ffff:192.168.1.9, port=53873, socketId=6MVcYn5WVA_YGaExAAAJ)
[2025-05-02T06:14:37.313Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:14:37.332Z] - WebRTC offer sent (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:37.334Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:37.334Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:37.334Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:37.334Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:37.350Z] - WebRTC answer sent (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:14:37.351Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:14:37.352Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:14:40.290Z] - Comment received (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:14:44.561Z] - Comment received (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:15:20.113Z] - Comment received (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:15:23.456Z] - Comment received (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T06:17:49.623Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53888, socketId=7t_hIE_tv5bvJ1IiAAAN)
[2025-05-02T06:17:49.631Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53869, socketId=D-nvfFhPu1rL3iaqAAAH)
[2025-05-02T06:20:05.819Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53843, socketId=jnfSOW4dXx0fw5LFAAAC)
[2025-05-02T06:20:05.821Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53885, socketId=eXMfeT5UkAftHVuTAAAL)
[2025-05-02T08:31:15.287Z] - Peer connected (ip=::ffff:192.168.1.9, port=55852, socketId=l4O_CULgXxpS8BwlAAAs)
[2025-05-02T08:31:15.370Z] - Peer registered (ip=::ffff:192.168.1.9, port=55852, socketId=l4O_CULgXxpS8BwlAAAs)
[2025-05-02T08:31:15.371Z] - Peer connected (ip=::ffff:192.168.1.9, port=55853, socketId=307XdthyAW9rkQWgAAAu)
[2025-05-02T08:31:15.894Z] - User online status updated (ip=::ffff:192.168.1.9, port=55853, socketId=307XdthyAW9rkQWgAAAu)
[2025-05-02T08:41:34.697Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=55853, socketId=307XdthyAW9rkQWgAAAu)
[2025-05-02T08:41:34.705Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=55852, socketId=l4O_CULgXxpS8BwlAAAs)
[2025-05-02T08:41:34.778Z] - User offline status updated (ip=::ffff:192.168.1.9, port=55853, socketId=307XdthyAW9rkQWgAAAu)
[2025-05-02T08:41:36.262Z] - Peer connected (ip=::ffff:192.168.1.9, port=58436, socketId=a7Dc7Ge7kE9q7qXlAACY)
[2025-05-02T08:41:36.267Z] - Peer connected (ip=::ffff:192.168.1.9, port=58438, socketId=RJH6gWkvoTEEtpkzAACZ)
[2025-05-02T09:08:22.096Z] - Peer connected (ip=::ffff:192.168.1.9, port=59733, socketId=1HV5SLXBO3kBob08AAAD)
[2025-05-02T09:08:22.099Z] - Peer connected (ip=::ffff:192.168.1.9, port=59734, socketId=G9zXlHj7F2je-ZFJAAAE)
[2025-05-02T09:10:13.069Z] - Peer connected (ip=::ffff:192.168.1.9, port=60166, socketId=3lJzyMoR7vzf6fM4AAAX)
[2025-05-02T09:10:13.079Z] - Peer registered (ip=::ffff:192.168.1.9, port=60166, socketId=3lJzyMoR7vzf6fM4AAAX)
[2025-05-02T09:10:15.920Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60166, socketId=3lJzyMoR7vzf6fM4AAAX)
[2025-05-02T09:10:15.993Z] - Peer connected (ip=::ffff:192.168.1.9, port=60168, socketId=B3cqs90yOCqjWsEsAAAZ)
[2025-05-02T09:10:16.001Z] - Peer registered (ip=::ffff:192.168.1.9, port=60168, socketId=B3cqs90yOCqjWsEsAAAZ)
[2025-05-02T09:10:23.712Z] - Peer connected (ip=::ffff:192.168.1.9, port=60179, socketId=dpanbd0E-9rtwQn4AAAb)
[2025-05-02T09:10:23.904Z] - User online status updated (ip=::ffff:192.168.1.9, port=60179, socketId=dpanbd0E-9rtwQn4AAAb)
[2025-05-02T09:10:29.779Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=59733, socketId=1HV5SLXBO3kBob08AAAD)
[2025-05-02T09:10:29.781Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=59734, socketId=G9zXlHj7F2je-ZFJAAAE)
[2025-05-02T09:10:29.973Z] - Peer connected (ip=::ffff:192.168.1.9, port=60191, socketId=iB6C1nKFMVvQX5gfAAAd)
[2025-05-02T09:10:30.006Z] - Peer connected (ip=::ffff:192.168.1.9, port=60191, socketId=HgneKhg0DaDsEhcBAAAf)
[2025-05-02T09:10:30.013Z] - Peer registered (ip=::ffff:192.168.1.9, port=60191, socketId=iB6C1nKFMVvQX5gfAAAd)
[2025-05-02T09:10:30.086Z] - User online status updated (ip=::ffff:192.168.1.9, port=60191, socketId=HgneKhg0DaDsEhcBAAAf)
[2025-05-02T09:10:34.952Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60179, socketId=dpanbd0E-9rtwQn4AAAb)
[2025-05-02T09:10:34.962Z] - Peer connected (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:34.963Z] - Visitor registered (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:35.025Z] - User offline status updated (ip=::ffff:192.168.1.9, port=60179, socketId=dpanbd0E-9rtwQn4AAAb)
[2025-05-02T09:10:36.251Z] - Stream started (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:36.252Z] - Failed to save stream (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:44.449Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60191, socketId=HgneKhg0DaDsEhcBAAAf)
[2025-05-02T09:10:44.455Z] - Peer connected (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:10:44.456Z] - Visitor registered (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:10:44.530Z] - User offline status updated (ip=::ffff:192.168.1.9, port=60191, socketId=HgneKhg0DaDsEhcBAAAf)
[2025-05-02T09:10:46.199Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:10:46.216Z] - WebRTC offer sent (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
